25	4	1
4
	0	64	1	32	2	99	3	53
	0	15	1	76	2	99	3	76
	0	99	1	88	2	95	3	21
	0	95	1	38	2	53	3	43
	0	64	1	49	2	90	3	50
	0	16	1	100	2	48	3	71
	0	94	1	61	2	97	3	52
	0	96	1	52	2	62	3	73
	0	7	1	21	2	74	3	99
	0	65	1	59	2	46	3	48
	0	53	1	28	2	76	3	82
	0	8	1	17	2	71	3	34
	0	64	1	31	2	1	3	50
	0	17	1	94	2	76	3	60
	0	8	1	83	2	45	3	71
	0	44	1	86	2	24	3	93
	0	33	1	86	2	47	3	76
	0	49	1	67	2	44	3	88
	0	21	1	47	2	42	3	8
	0	48	1	36	2	90	3	42
	0	36	1	21	2	12	3	76
	0	66	1	69	2	83	3	39
	0	76	1	66	2	31	3	2
	0	85	1	69	2	64	3	100
	0	21	1	93	2	21	3	74
Resources
1
R0
20
	0	9	1	2	2	5	3	4
	0	8	1	1	2	9	3	9
	0	4	1	2	2	6	3	1
	0	6	1	8	2	3	3	2
	0	9	1	4	2	2	3	5
	0	7	1	7	2	6	3	4
	0	4	1	2	2	4	3	4
	0	5	1	1	2	9	3	8
	0	3	1	2	2	1	3	4
	0	2	1	8	2	5	3	2
	0	3	1	6	2	5	3	7
	0	1	1	8	2	5	3	7
	0	2	1	3	2	4	3	3
	0	8	1	8	2	3	3	6
	0	5	1	4	2	9	3	4
	0	9	1	9	2	8	3	9
	0	8	1	9	2	8	3	4
	0	9	1	4	2	9	3	8
	0	2	1	9	2	9	3	8
	0	7	1	9	2	7	3	2
	0	8	1	5	2	1	3	2
	0	8	1	5	2	5	3	6
	0	4	1	6	2	9	3	6
	0	3	1	2	2	8	3	9
	0	8	1	5	2	2	3	6
