25	4	1
4
	0	76	1	86	2	57	3	65
	0	45	1	69	2	13	3	56
	0	69	1	28	2	63	3	56
	0	91	1	97	2	15	3	15
	0	64	1	15	2	48	3	37
	0	22	1	94	2	68	3	48
	0	80	1	39	2	82	3	28
	0	97	1	52	2	55	3	88
	0	84	1	60	2	59	3	25
	0	94	1	46	2	75	3	73
	0	40	1	49	2	16	3	52
	0	83	1	93	2	27	3	77
	0	44	1	39	2	91	3	19
	0	16	1	20	2	22	3	84
	0	97	1	70	2	18	3	42
	0	45	1	53	2	64	3	34
	0	58	1	64	2	82	3	33
	0	22	1	43	2	98	3	52
	0	58	1	43	2	77	3	20
	0	91	1	62	2	50	3	36
	0	82	1	89	2	78	3	11
	0	95	1	76	2	62	3	66
	0	26	1	23	2	28	3	35
	0	79	1	90	2	75	3	89
	0	94	1	90	2	61	3	11
Resources
1
R0
20
	0	7	1	9	2	5	3	6
	0	2	1	9	2	4	3	6
	0	7	1	1	2	7	3	4
	0	9	1	9	2	1	3	1
	0	5	1	1	2	6	3	3
	0	2	1	9	2	6	3	1
	0	9	1	1	2	9	3	1
	0	6	1	4	2	3	3	9
	0	9	1	7	2	3	3	1
	0	9	1	7	2	9	3	4
	0	6	1	5	2	1	3	6
	0	9	1	9	2	4	3	9
	0	5	1	6	2	9	3	1
	0	3	1	1	2	1	3	5
	0	9	1	7	2	1	3	2
	0	6	1	7	2	8	3	1
	0	2	1	8	2	9	3	5
	0	2	1	3	2	9	3	7
	0	5	1	6	2	9	3	3
	0	8	1	5	2	4	3	6
	0	8	1	6	2	6	3	1
	0	8	1	7	2	5	3	4
	0	5	1	3	2	5	3	2
	0	6	1	7	2	9	3	9
	0	8	1	9	2	4	3	1
