25	2	1
2
	0	72	1	88
	0	66	1	90
	0	65	1	86
	0	82	1	95
	0	69	1	87
	0	74	1	91
	0	71	1	78
	0	74	1	89
	0	65	1	88
	0	79	1	85
	0	83	1	86
	0	83	1	96
	0	68	1	77
	0	77	1	88
	0	69	1	94
	0	73	1	87
	0	78	1	82
	0	74	1	87
	0	64	1	86
	0	71	1	94
	0	79	1	83
	0	76	1	91
	0	69	1	96
	0	66	1	91
	0	66	1	87
Resources
1
R0
10
	0	7	1	8
	0	5	1	9
	0	4	1	6
	0	8	1	8
	0	3	1	4
	0	6	1	6
	0	5	1	4
	0	7	1	9
	0	8	1	4
	0	6	1	9
	0	7	1	5
	0	9	1	9
	0	6	1	7
	0	5	1	8
	0	6	1	9
	0	3	1	4
	0	3	1	6
	0	5	1	9
	0	2	1	9
	0	5	1	7
	0	7	1	7
	0	9	1	6
	0	6	1	7
	0	3	1	7
	0	6	1	9
