30	6	1
6
	0	197	1	122	2	169	3	174	4	174	5	194
	0	169	1	161	2	172	3	151	4	170	5	160
	0	199	1	123	2	123	3	117	4	199	5	132
	0	190	1	157	2	177	3	120	4	177	5	169
	0	152	1	193	2	199	3	111	4	127	5	188
	0	171	1	144	2	100	3	174	4	121	5	192
	0	184	1	168	2	130	3	120	4	160	5	182
	0	194	1	148	2	154	3	191	4	111	5	178
	0	140	1	134	2	104	3	154	4	164	5	128
	0	153	1	148	2	197	3	115	4	156	5	161
	0	110	1	137	2	127	3	163	4	181	5	123
	0	104	1	146	2	110	3	118	4	191	5	109
	0	188	1	119	2	116	3	164	4	153	5	157
	0	130	1	172	2	108	3	180	4	113	5	196
	0	144	1	181	2	116	3	188	4	182	5	142
	0	126	1	197	2	162	3	104	4	153	5	198
	0	139	1	163	2	145	3	153	4	107	5	184
	0	127	1	193	2	156	3	158	4	166	5	123
	0	146	1	162	2	158	3	163	4	107	5	159
	0	143	1	196	2	170	3	120	4	146	5	155
	0	110	1	164	2	138	3	133	4	136	5	131
	0	127	1	113	2	179	3	181	4	172	5	126
	0	126	1	106	2	119	3	135	4	171	5	186
	0	172	1	141	2	189	3	145	4	173	5	119
	0	140	1	164	2	123	3	172	4	195	5	187
	0	120	1	115	2	187	3	171	4	119	5	187
	0	186	1	158	2	127	3	176	4	104	5	170
	0	112	1	183	2	121	3	127	4	145	5	103
	0	133	1	194	2	161	3	134	4	133	5	149
	0	153	1	104	2	108	3	185	4	181	5	138
Resources
1
R0
30
	0	7	1	2	2	2	3	4	4	2	5	5
	0	9	1	7	2	6	3	3	4	3	5	5
	0	2	1	2	2	9	3	4	4	5	5	8
	0	8	1	6	2	5	3	7	4	6	5	2
	0	3	1	2	2	7	3	8	4	2	5	2
	0	5	1	2	2	6	3	6	4	2	5	7
	0	9	1	1	2	1	3	1	4	2	5	7
	0	2	1	1	2	2	3	2	4	5	5	1
	0	5	1	2	2	1	3	8	4	2	5	2
	0	1	1	1	2	4	3	8	4	2	5	3
	0	7	1	4	2	4	3	1	4	9	5	5
	0	8	1	1	2	3	3	1	4	6	5	1
	0	2	1	4	2	6	3	9	4	2	5	6
	0	9	1	1	2	9	3	7	4	1	5	2
	0	4	1	1	2	1	3	2	4	1	5	8
	0	6	1	9	2	6	3	5	4	1	5	4
	0	5	1	4	2	2	3	9	4	2	5	6
	0	1	1	8	2	9	3	7	4	5	5	1
	0	2	1	4	2	7	3	5	4	3	5	9
	0	4	1	5	2	3	3	4	4	2	5	6
	0	8	1	7	2	8	3	5	4	1	5	4
	0	6	1	3	2	7	3	5	4	8	5	1
	0	7	1	5	2	5	3	5	4	2	5	1
	0	5	1	8	2	2	3	4	4	1	5	6
	0	9	1	1	2	1	3	3	4	7	5	2
	0	4	1	6	2	4	3	9	4	6	5	7
	0	1	1	9	2	3	3	8	4	1	5	3
	0	6	1	9	2	9	3	7	4	4	5	3
	0	3	1	8	2	5	3	1	4	2	5	5
	0	3	1	4	2	6	3	6	4	6	5	3
