30	2	1
2
	0	72	1	60
	0	65	1	55
	0	73	1	57
	0	67	1	49
	0	61	1	44
	0	63	1	53
	0	66	1	55
	0	71	1	57
	0	68	1	56
	0	57	1	54
	0	67	1	45
	0	54	1	53
	0	67	1	56
	0	56	1	55
	0	66	1	48
	0	64	1	58
	0	57	1	41
	0	54	1	60
	0	58	1	57
	0	61	1	59
	0	70	1	56
	0	63	1	50
	0	65	1	44
	0	60	1	51
	0	62	1	51
	0	72	1	52
	0	72	1	41
	0	67	1	57
	0	64	1	44
	0	54	1	50
Resources
1
R0
10
	0	2	1	9
	0	2	1	5
	0	3	1	4
	0	3	1	4
	0	9	1	3
	0	2	1	3
	0	6	1	8
	0	1	1	4
	0	8	1	7
	0	1	1	3
	0	4	1	8
	0	8	1	4
	0	5	1	6
	0	6	1	4
	0	4	1	2
	0	7	1	4
	0	8	1	5
	0	7	1	4
	0	8	1	2
	0	1	1	9
	0	6	1	6
	0	8	1	6
	0	3	1	5
	0	9	1	4
	0	9	1	8
	0	4	1	2
	0	5	1	2
	0	7	1	9
	0	1	1	6
	0	2	1	8
