25	2	1
2
	0	86	1	60
	0	16	1	34
	0	62	1	4
	0	95	1	87
	0	57	1	79
	0	14	1	28
	0	76	1	29
	0	71	1	61
	0	80	1	24
	0	86	1	42
	0	91	1	59
	0	6	1	28
	0	14	1	71
	0	53	1	66
	0	93	1	85
	0	81	1	95
	0	86	1	85
	0	70	1	87
	0	65	1	10
	0	35	1	97
	0	45	1	72
	0	72	1	48
	0	33	1	2
	0	14	1	42
	0	9	1	24
Resources
1
R0
10
	0	6	1	9
	0	1	1	3
	0	4	1	2
	0	7	1	9
	0	9	1	5
	0	5	1	5
	0	9	1	6
	0	9	1	6
	0	8	1	6
	0	6	1	5
	0	8	1	6
	0	1	1	6
	0	3	1	4
	0	2	1	5
	0	9	1	8
	0	9	1	9
	0	7	1	9
	0	8	1	6
	0	7	1	2
	0	7	1	9
	0	5	1	5
	0	5	1	4
	0	1	1	3
	0	1	1	6
	0	1	1	1
