20	6	1
6
	0	41	1	45	2	43	3	46	4	39	5	29
	0	56	1	50	2	62	3	63	4	58	5	52
	0	51	1	52	2	58	3	55	4	65	5	60
	0	66	1	64	2	52	3	58	4	67	5	64
	0	106	1	102	2	99	3	106	4	88	5	94
	0	92	1	85	2	84	3	77	4	95	5	81
	0	101	1	102	2	101	3	113	4	112	5	98
	0	85	1	92	2	95	3	86	4	86	5	86
	0	85	1	75	2	71	3	72	4	78	5	73
	0	10	1	3	2	19	3	15	4	22	5	5
	0	18	1	16	2	11	3	16	4	20	5	16
	0	52	1	43	2	43	3	58	4	47	5	56
	0	72	1	81	2	78	3	83	4	74	5	79
	0	55	1	64	2	65	3	63	4	53	5	51
	0	23	1	35	2	33	3	32	4	34	5	21
	0	98	1	88	2	91	3	94	4	102	5	94
	0	88	1	97	2	92	3	91	4	95	5	96
	0	20	1	15	2	15	3	26	4	31	5	17
	0	43	1	25	2	41	3	29	4	41	5	43
	0	93	1	92	2	104	3	95	4	102	5	104
Resources
1
R0
30
	0	4	1	3	2	6	3	6	4	6	5	6
	0	4	1	5	2	6	3	4	4	5	5	8
	0	4	1	8	2	9	3	1	4	4	5	2
	0	5	1	7	2	3	3	4	4	7	5	5
	0	6	1	8	2	9	3	7	4	7	5	5
	0	2	1	9	2	6	3	8	4	5	5	9
	0	1	1	9	2	8	3	1	4	6	5	1
	0	1	1	8	2	6	3	2	4	3	5	6
	0	2	1	9	2	8	3	3	4	4	5	4
	0	5	1	6	2	9	3	3	4	5	5	8
	0	8	1	1	2	9	3	6	4	2	5	1
	0	7	1	7	2	8	3	8	4	8	5	9
	0	7	1	7	2	9	3	3	4	6	5	6
	0	8	1	8	2	2	3	4	4	7	5	7
	0	2	1	1	2	2	3	1	4	8	5	2
	0	8	1	6	2	4	3	4	4	9	5	3
	0	8	1	8	2	5	3	9	4	4	5	7
	0	3	1	9	2	9	3	3	4	4	5	5
	0	9	1	4	2	4	3	3	4	4	5	3
	0	3	1	3	2	8	3	8	4	7	5	3
