20	6	1
6
	0	39	1	83	2	61	3	40	4	99	5	71
	0	37	1	94	2	71	3	32	4	97	5	76
	0	38	1	87	2	67	3	40	4	105	5	73
	0	42	1	85	2	64	3	23	4	101	5	77
	0	43	1	98	2	76	3	40	4	105	5	79
	0	37	1	98	2	76	3	26	4	94	5	75
	0	50	1	92	2	64	3	42	4	89	5	66
	0	37	1	82	2	78	3	36	4	89	5	66
	0	36	1	90	2	67	3	33	4	94	5	66
	0	36	1	80	2	72	3	37	4	102	5	72
	0	48	1	82	2	70	3	36	4	88	5	66
	0	50	1	93	2	78	3	33	4	88	5	77
	0	42	1	85	2	73	3	31	4	92	5	83
	0	48	1	81	2	62	3	25	4	107	5	73
	0	45	1	89	2	68	3	32	4	106	5	73
	0	37	1	90	2	65	3	25	4	104	5	83
	0	45	1	92	2	75	3	35	4	96	5	80
	0	49	1	94	2	74	3	35	4	101	5	71
	0	40	1	88	2	65	3	24	4	105	5	75
	0	42	1	94	2	62	3	34	4	89	5	65
Resources
1
R0
30
	0	5	1	6	2	2	3	3	4	3	5	4
	0	4	1	3	2	9	3	5	4	6	5	8
	0	3	1	9	2	6	3	7	4	3	5	3
	0	8	1	2	2	6	3	6	4	4	5	7
	0	6	1	4	2	8	3	9	4	4	5	3
	0	2	1	3	2	6	3	1	4	8	5	2
	0	6	1	1	2	5	3	6	4	2	5	7
	0	6	1	8	2	3	3	4	4	1	5	4
	0	4	1	5	2	3	3	1	4	6	5	9
	0	8	1	7	2	9	3	1	4	6	5	4
	0	9	1	6	2	2	3	1	4	5	5	6
	0	5	1	1	2	7	3	6	4	2	5	3
	0	5	1	6	2	7	3	9	4	1	5	5
	0	7	1	5	2	4	3	5	4	1	5	4
	0	8	1	8	2	4	3	5	4	9	5	6
	0	2	1	7	2	3	3	8	4	4	5	3
	0	4	1	4	2	7	3	6	4	4	5	6
	0	6	1	2	2	4	3	5	4	4	5	5
	0	6	1	8	2	7	3	1	4	5	5	2
	0	6	1	5	2	9	3	2	4	2	5	1
