30	4	1
4
	0	76	1	80	2	91	3	25
	0	81	1	76	2	81	3	30
	0	85	1	85	2	89	3	25
	0	90	1	70	2	89	3	28
	0	77	1	71	2	75	3	32
	0	86	1	77	2	89	3	39
	0	90	1	86	2	86	3	29
	0	90	1	84	2	78	3	26
	0	92	1	85	2	77	3	34
	0	79	1	70	2	81	3	37
	0	76	1	74	2	81	3	33
	0	81	1	87	2	82	3	21
	0	75	1	78	2	76	3	24
	0	91	1	75	2	76	3	21
	0	89	1	72	2	88	3	21
	0	83	1	74	2	93	3	37
	0	74	1	75	2	79	3	23
	0	76	1	87	2	86	3	32
	0	88	1	85	2	82	3	30
	0	89	1	72	2	87	3	31
	0	86	1	78	2	77	3	40
	0	75	1	76	2	79	3	22
	0	89	1	70	2	88	3	37
	0	93	1	70	2	76	3	24
	0	78	1	72	2	75	3	23
	0	74	1	76	2	93	3	34
	0	79	1	89	2	88	3	29
	0	88	1	85	2	79	3	27
	0	82	1	83	2	80	3	25
	0	77	1	82	2	85	3	24
Resources
1
R0
20
	0	9	1	6	2	5	3	1
	0	2	1	1	2	5	3	7
	0	5	1	7	2	9	3	3
	0	6	1	8	2	7	3	8
	0	7	1	9	2	4	3	7
	0	9	1	2	2	1	3	9
	0	6	1	2	2	8	3	5
	0	6	1	1	2	2	3	4
	0	3	1	3	2	3	3	5
	0	2	1	6	2	8	3	5
	0	6	1	4	2	7	3	3
	0	3	1	6	2	3	3	6
	0	6	1	5	2	6	3	5
	0	1	1	2	2	2	3	1
	0	3	1	2	2	9	3	1
	0	6	1	7	2	3	3	2
	0	2	1	6	2	3	3	2
	0	3	1	1	2	8	3	6
	0	3	1	7	2	9	3	5
	0	8	1	5	2	3	3	5
	0	4	1	9	2	4	3	4
	0	7	1	5	2	6	3	4
	0	1	1	4	2	4	3	2
	0	4	1	4	2	9	3	7
	0	1	1	1	2	4	3	9
	0	6	1	3	2	7	3	1
	0	1	1	1	2	2	3	4
	0	1	1	2	2	9	3	7
	0	4	1	6	2	7	3	2
	0	2	1	1	2	6	3	3
