25	2	1
2
	0	90	1	87
	0	68	1	60
	0	23	1	34
	0	48	1	61
	0	70	1	72
	0	83	1	73
	0	77	1	85
	0	83	1	66
	0	75	1	80
	0	38	1	45
	0	17	1	20
	0	48	1	55
	0	60	1	52
	0	78	1	89
	0	59	1	59
	0	50	1	57
	0	74	1	76
	0	116	1	106
	0	65	1	58
	0	35	1	34
	0	54	1	53
	0	105	1	91
	0	53	1	62
	0	74	1	68
	0	87	1	74
Resources
1
R0
10
	0	9	1	6
	0	7	1	5
	0	4	1	4
	0	6	1	6
	0	3	1	3
	0	9	1	5
	0	9	1	9
	0	7	1	7
	0	8	1	9
	0	1	1	3
	0	3	1	1
	0	2	1	4
	0	4	1	3
	0	3	1	4
	0	2	1	4
	0	1	1	4
	0	6	1	9
	0	9	1	9
	0	6	1	5
	0	6	1	2
	0	2	1	5
	0	7	1	4
	0	5	1	2
	0	3	1	3
	0	6	1	8
