30	4	1
4
	0	34	1	41	2	29	3	40
	0	31	1	35	2	27	3	22
	0	105	1	98	2	104	3	97
	0	44	1	36	2	48	3	38
	0	94	1	103	2	104	3	98
	0	87	1	72	2	87	3	74
	0	99	1	112	2	109	3	102
	0	5	1	19	2	9	3	14
	0	40	1	22	2	22	3	26
	0	48	1	51	2	36	3	45
	0	35	1	27	2	22	3	32
	0	33	1	50	2	47	3	46
	0	66	1	68	2	60	3	71
	0	67	1	70	2	67	3	60
	0	26	1	26	2	34	3	32
	0	63	1	63	2	56	3	52
	0	46	1	49	2	41	3	43
	0	60	1	60	2	67	3	73
	0	56	1	47	2	57	3	43
	0	57	1	72	2	68	3	71
	0	42	1	45	2	44	3	41
	0	74	1	80	2	88	3	90
	0	26	1	29	2	34	3	32
	0	52	1	67	2	50	3	53
	0	82	1	77	2	85	3	76
	0	62	1	71	2	65	3	61
	0	86	1	78	2	90	3	78
	0	66	1	80	2	63	3	70
	0	25	1	24	2	23	3	36
	0	86	1	91	2	104	3	102
Resources
1
R0
20
	0	2	1	2	2	1	3	5
	0	3	1	3	2	2	3	1
	0	7	1	5	2	8	3	8
	0	5	1	3	2	5	3	1
	0	6	1	9	2	7	3	8
	0	9	1	7	2	8	3	8
	0	9	1	9	2	9	3	9
	0	1	1	5	2	1	3	1
	0	6	1	1	2	5	3	1
	0	2	1	1	2	2	3	1
	0	1	1	5	2	2	3	1
	0	4	1	7	2	5	3	1
	0	7	1	8	2	2	3	8
	0	4	1	8	2	9	3	8
	0	2	1	3	2	2	3	4
	0	4	1	8	2	4	3	1
	0	2	1	1	2	3	3	5
	0	6	1	6	2	6	3	4
	0	7	1	5	2	5	3	6
	0	5	1	6	2	3	3	5
	0	6	1	5	2	5	3	5
	0	6	1	4	2	9	3	6
	0	2	1	4	2	3	3	2
	0	1	1	6	2	3	3	6
	0	9	1	7	2	9	3	7
	0	3	1	6	2	7	3	5
	0	6	1	9	2	4	3	5
	0	6	1	6	2	6	3	5
	0	1	1	1	2	1	3	3
	0	6	1	4	2	6	3	9
