25	4	1
4
	0	61	1	62	2	4	3	115
	0	73	1	53	2	9	3	98
	0	66	1	55	2	19	3	103
	0	63	1	57	2	19	3	96
	0	72	1	60	2	14	3	97
	0	58	1	59	2	22	3	98
	0	66	1	67	2	16	3	106
	0	74	1	63	2	4	3	98
	0	58	1	56	2	19	3	96
	0	71	1	59	2	9	3	107
	0	59	1	51	2	13	3	105
	0	60	1	68	2	19	3	112
	0	72	1	60	2	20	3	107
	0	64	1	62	2	18	3	104
	0	60	1	52	2	16	3	98
	0	57	1	62	2	12	3	115
	0	58	1	65	2	23	3	103
	0	57	1	64	2	23	3	105
	0	57	1	56	2	5	3	108
	0	67	1	65	2	19	3	104
	0	70	1	64	2	23	3	98
	0	57	1	53	2	9	3	113
	0	71	1	58	2	11	3	108
	0	66	1	55	2	11	3	98
	0	59	1	63	2	16	3	107
Resources
1
R0
20
	0	5	1	3	2	1	3	9
	0	9	1	6	2	3	3	6
	0	3	1	4	2	3	3	5
	0	6	1	3	2	2	3	9
	0	3	1	6	2	1	3	6
	0	8	1	4	2	1	3	8
	0	7	1	8	2	1	3	9
	0	6	1	8	2	1	3	6
	0	2	1	4	2	1	3	9
	0	8	1	7	2	1	3	9
	0	4	1	1	2	1	3	9
	0	2	1	4	2	2	3	8
	0	6	1	4	2	2	3	8
	0	3	1	4	2	1	3	5
	0	8	1	7	2	2	3	5
	0	8	1	2	2	1	3	7
	0	5	1	8	2	3	3	7
	0	7	1	6	2	2	3	6
	0	8	1	2	2	4	3	7
	0	4	1	5	2	4	3	9
	0	9	1	4	2	1	3	9
	0	8	1	3	2	2	3	8
	0	9	1	5	2	2	3	9
	0	8	1	2	2	1	3	5
	0	3	1	4	2	1	3	9
