30	6	1
6
	0	100	1	62	2	76	3	103	4	106	5	66
	0	108	1	60	2	70	3	114	4	108	5	66
	0	91	1	60	2	60	3	107	4	107	5	72
	0	102	1	52	2	71	3	103	4	105	5	72
	0	99	1	65	2	75	3	100	4	90	5	60
	0	90	1	50	2	60	3	108	4	108	5	62
	0	93	1	60	2	60	3	113	4	96	5	53
	0	99	1	57	2	65	3	105	4	108	5	68
	0	108	1	64	2	70	3	118	4	94	5	68
	0	92	1	50	2	63	3	109	4	107	5	60
	0	99	1	66	2	70	3	112	4	90	5	61
	0	108	1	57	2	65	3	110	4	102	5	70
	0	104	1	57	2	75	3	110	4	91	5	70
	0	99	1	67	2	61	3	102	4	101	5	55
	0	102	1	59	2	60	3	108	4	104	5	55
	0	92	1	58	2	64	3	117	4	99	5	68
	0	99	1	61	2	72	3	106	4	109	5	58
	0	103	1	62	2	68	3	105	4	94	5	66
	0	93	1	58	2	66	3	112	4	91	5	55
	0	100	1	68	2	70	3	113	4	103	5	68
	0	99	1	54	2	67	3	101	4	104	5	57
	0	97	1	56	2	72	3	99	4	109	5	60
	0	96	1	57	2	60	3	100	4	109	5	53
	0	98	1	51	2	77	3	103	4	101	5	66
	0	102	1	65	2	62	3	109	4	95	5	60
	0	96	1	64	2	61	3	107	4	101	5	69
	0	95	1	63	2	73	3	104	4	102	5	61
	0	99	1	54	2	65	3	113	4	105	5	64
	0	107	1	59	2	65	3	103	4	105	5	60
	0	99	1	60	2	76	3	99	4	94	5	70
Resources
1
R0
30
	0	7	1	2	2	5	3	9	4	9	5	8
	0	9	1	6	2	4	3	9	4	9	5	3
	0	9	1	7	2	8	3	9	4	7	5	6
	0	5	1	5	2	7	3	5	4	9	5	8
	0	6	1	3	2	6	3	7	4	7	5	8
	0	8	1	1	2	4	3	6	4	7	5	3
	0	9	1	4	2	7	3	9	4	8	5	2
	0	6	1	4	2	8	3	9	4	9	5	3
	0	9	1	4	2	4	3	9	4	9	5	9
	0	7	1	7	2	4	3	6	4	8	5	4
	0	7	1	7	2	5	3	8	4	5	5	7
	0	7	1	2	2	7	3	7	4	9	5	4
	0	9	1	8	2	3	3	7	4	9	5	4
	0	8	1	9	2	4	3	8	4	8	5	5
	0	9	1	2	2	5	3	9	4	7	5	4
	0	9	1	5	2	3	3	9	4	5	5	9
	0	9	1	4	2	6	3	6	4	9	5	3
	0	9	1	6	2	8	3	6	4	6	5	5
	0	9	1	3	2	3	3	9	4	6	5	3
	0	6	1	6	2	4	3	7	4	9	5	7
	0	6	1	5	2	4	3	7	4	8	5	3
	0	8	1	6	2	4	3	6	4	9	5	6
	0	9	1	3	2	2	3	9	4	9	5	4
	0	9	1	5	2	8	3	8	4	8	5	8
	0	8	1	7	2	6	3	9	4	9	5	2
	0	9	1	3	2	7	3	9	4	8	5	4
	0	9	1	5	2	4	3	8	4	5	5	6
	0	6	1	3	2	7	3	9	4	9	5	2
	0	8	1	8	2	2	3	5	4	9	5	7
	0	9	1	8	2	7	3	8	4	9	5	9
