30	2	1
2
	0	57	1	92
	0	64	1	98
	0	73	1	43
	0	55	1	67
	0	87	1	76
	0	24	1	69
	0	14	1	70
	0	23	1	67
	0	58	1	24
	0	10	1	31
	0	45	1	85
	0	53	1	63
	0	38	1	48
	0	93	1	92
	0	73	1	59
	0	12	1	46
	0	97	1	75
	0	83	1	47
	0	24	1	68
	0	75	1	83
	0	79	1	73
	0	29	1	65
	0	79	1	74
	0	43	1	91
	0	11	1	97
	0	87	1	93
	0	79	1	55
	0	24	1	58
	0	58	1	62
	0	13	1	84
Resources
1
R0
10
	0	2	1	5
	0	2	1	9
	0	2	1	5
	0	3	1	4
	0	3	1	4
	0	9	1	3
	0	2	1	3
	0	6	1	8
	0	1	1	4
	0	8	1	7
	0	1	1	3
	0	4	1	8
	0	8	1	4
	0	5	1	6
	0	6	1	4
	0	4	1	2
	0	7	1	4
	0	8	1	5
	0	7	1	4
	0	8	1	2
	0	1	1	9
	0	6	1	6
	0	8	1	6
	0	3	1	5
	0	9	1	4
	0	9	1	8
	0	4	1	2
	0	5	1	2
	0	7	1	9
	0	1	1	6
