30	2	1
2
	0	41	1	80
	0	42	1	73
	0	53	1	78
	0	57	1	84
	0	39	1	79
	0	57	1	82
	0	47	1	82
	0	41	1	71
	0	52	1	70
	0	51	1	76
	0	56	1	81
	0	51	1	73
	0	41	1	76
	0	53	1	70
	0	41	1	70
	0	48	1	74
	0	43	1	70
	0	54	1	83
	0	44	1	69
	0	50	1	71
	0	44	1	66
	0	52	1	77
	0	58	1	66
	0	47	1	65
	0	39	1	69
	0	52	1	78
	0	40	1	81
	0	53	1	74
	0	45	1	73
	0	45	1	83
Resources
1
R0
10
	0	5	1	5
	0	1	1	5
	0	6	1	9
	0	6	1	8
	0	1	1	8
	0	2	1	4
	0	6	1	9
	0	7	1	6
	0	7	1	8
	0	5	1	5
	0	8	1	9
	0	4	1	5
	0	6	1	7
	0	5	1	5
	0	7	1	9
	0	7	1	5
	0	5	1	4
	0	5	1	9
	0	6	1	3
	0	3	1	4
	0	4	1	7
	0	5	1	3
	0	8	1	7
	0	4	1	4
	0	5	1	8
	0	6	1	6
	0	3	1	5
	0	6	1	3
	0	5	1	7
	0	2	1	6
