30	2	1
2
	0	12	1	66
	0	57	1	97
	0	32	1	78
	0	29	1	79
	0	15	1	70
	0	61	1	91
	0	83	1	81
	0	12	1	9
	0	40	1	2
	0	93	1	58
	0	40	1	81
	0	40	1	87
	0	72	1	58
	0	17	1	58
	0	75	1	20
	0	42	1	74
	0	79	1	86
	0	41	1	16
	0	65	1	14
	0	20	1	19
	0	61	1	33
	0	69	1	68
	0	46	1	5
	0	92	1	13
	0	1	1	1
	0	51	1	18
	0	62	1	14
	0	49	1	32
	0	15	1	91
	0	31	1	82
Resources
1
R0
10
	0	2	1	8
	0	1	1	9
	0	1	1	6
	0	9	1	4
	0	1	1	5
	0	4	1	1
	0	9	1	5
	0	4	1	8
	0	2	1	5
	0	5	1	1
	0	1	1	8
	0	8	1	8
	0	1	1	1
	0	2	1	4
	0	8	1	6
	0	6	1	9
	0	2	1	8
	0	2	1	7
	0	6	1	4
	0	3	1	6
	0	8	1	9
	0	3	1	7
	0	9	1	9
	0	7	1	4
	0	1	1	2
	0	4	1	4
	0	4	1	2
	0	9	1	3
	0	9	1	7
	0	8	1	6
