30	2	1
2
	0	83	1	41
	0	36	1	25
	0	19	1	63
	0	50	1	48
	0	57	1	13
	0	32	1	82
	0	35	1	41
	0	86	1	75
	0	72	1	91
	0	22	1	32
	0	18	1	95
	0	47	1	44
	0	18	1	13
	0	21	1	58
	0	98	1	64
	0	10	1	40
	0	48	1	91
	0	45	1	66
	0	54	1	20
	0	79	1	76
	0	80	1	79
	0	66	1	97
	0	88	1	41
	0	60	1	47
	0	17	1	29
	0	57	1	94
	0	49	1	78
	0	57	1	48
	0	77	1	73
	0	39	1	42
Resources
1
R0
10
	0	2	1	8
	0	6	1	5
	0	9	1	9
	0	3	1	1
	0	3	1	7
	0	9	1	6
	0	4	1	6
	0	1	1	2
	0	4	1	6
	0	6	1	5
	0	6	1	4
	0	5	1	1
	0	6	1	3
	0	6	1	8
	0	5	1	3
	0	9	1	3
	0	3	1	6
	0	1	1	4
	0	8	1	3
	0	5	1	5
	0	3	1	8
	0	2	1	7
	0	8	1	2
	0	2	1	6
	0	8	1	6
	0	1	1	5
	0	7	1	3
	0	7	1	7
	0	5	1	9
	0	8	1	2
