30	2	1
2
	0	53	1	40
	0	93	1	98
	0	33	1	25
	0	45	1	40
	0	53	1	59
	0	25	1	22
	0	65	1	70
	0	42	1	47
	0	113	1	114
	0	78	1	79
	0	64	1	72
	0	6	1	16
	0	64	1	71
	0	33	1	25
	0	68	1	74
	0	80	1	85
	0	87	1	93
	0	59	1	55
	0	39	1	45
	0	28	1	36
	0	102	1	97
	0	24	1	41
	0	80	1	95
	0	68	1	55
	0	59	1	49
	0	78	1	88
	0	71	1	65
	0	37	1	34
	0	24	1	16
	0	108	1	97
Resources
1
R0
10
	0	2	1	4
	0	8	1	5
	0	1	1	1
	0	4	1	2
	0	7	1	3
	0	1	1	2
	0	4	1	4
	0	2	1	2
	0	9	1	9
	0	5	1	7
	0	8	1	4
	0	1	1	1
	0	2	1	6
	0	2	1	1
	0	4	1	3
	0	5	1	5
	0	8	1	9
	0	8	1	8
	0	3	1	4
	0	4	1	1
	0	6	1	6
	0	3	1	6
	0	5	1	5
	0	9	1	3
	0	5	1	4
	0	7	1	9
	0	8	1	8
	0	3	1	1
	0	1	1	4
	0	9	1	7
