30	2	1
2
	0	23	1	28
	0	85	1	94
	0	40	1	38
	0	41	1	26
	0	81	1	77
	0	32	1	41
	0	24	1	22
	0	30	1	13
	0	83	1	80
	0	22	1	35
	0	48	1	55
	0	43	1	53
	0	14	1	11
	0	98	1	99
	0	31	1	29
	0	32	1	24
	0	69	1	81
	0	112	1	108
	0	50	1	53
	0	11	1	28
	0	53	1	56
	0	50	1	48
	0	80	1	74
	0	29	1	28
	0	73	1	81
	0	16	1	16
	0	14	1	2
	0	92	1	85
	0	42	1	28
	0	38	1	46
Resources
1
R0
10
	0	5	1	6
	0	4	1	7
	0	1	1	4
	0	1	1	1
	0	9	1	5
	0	3	1	1
	0	5	1	1
	0	3	1	2
	0	9	1	4
	0	2	1	1
	0	2	1	3
	0	5	1	7
	0	1	1	1
	0	9	1	8
	0	1	1	2
	0	6	1	1
	0	8	1	9
	0	7	1	7
	0	2	1	5
	0	1	1	4
	0	3	1	3
	0	3	1	2
	0	5	1	9
	0	3	1	4
	0	3	1	6
	0	4	1	1
	0	2	1	1
	0	4	1	9
	0	1	1	4
	0	6	1	6
