25	2	1
2
	0	147	1	150
	0	105	1	139
	0	156	1	193
	0	194	1	150
	0	119	1	143
	0	142	1	132
	0	115	1	150
	0	159	1	190
	0	140	1	106
	0	124	1	117
	0	116	1	125
	0	155	1	191
	0	126	1	139
	0	106	1	176
	0	169	1	131
	0	189	1	178
	0	146	1	184
	0	112	1	195
	0	163	1	154
	0	158	1	112
	0	170	1	179
	0	175	1	117
	0	113	1	198
	0	198	1	136
	0	121	1	106
Resources
1
R0
10
	0	8	1	8
	0	1	1	3
	0	5	1	7
	0	7	1	5
	0	4	1	4
	0	6	1	4
	0	1	1	4
	0	6	1	7
	0	2	1	3
	0	6	1	2
	0	1	1	4
	0	8	1	9
	0	6	1	6
	0	1	1	9
	0	7	1	5
	0	8	1	6
	0	5	1	6
	0	5	1	6
	0	5	1	8
	0	7	1	2
	0	9	1	8
	0	9	1	1
	0	2	1	9
	0	7	1	6
	0	1	1	1
