30	2	1
2
	0	38	1	13
	0	19	1	72
	0	95	1	3
	0	95	1	44
	0	15	1	66
	0	63	1	87
	0	62	1	14
	0	74	1	11
	0	46	1	25
	0	76	1	26
	0	60	1	26
	0	66	1	97
	0	44	1	4
	0	69	1	10
	0	75	1	35
	0	35	1	64
	0	79	1	43
	0	70	1	99
	0	74	1	86
	0	88	1	35
	0	28	1	59
	0	81	1	45
	0	57	1	29
	0	29	1	48
	0	28	1	94
	0	21	1	34
	0	8	1	64
	0	8	1	5
	0	21	1	70
	0	81	1	47
Resources
1
R0
10
	0	3	1	5
	0	3	1	5
	0	6	1	1
	0	9	1	7
	0	3	1	7
	0	3	1	9
	0	3	1	1
	0	9	1	4
	0	8	1	3
	0	9	1	5
	0	7	1	2
	0	9	1	9
	0	4	1	1
	0	9	1	2
	0	8	1	3
	0	7	1	9
	0	9	1	3
	0	8	1	7
	0	7	1	9
	0	9	1	1
	0	2	1	4
	0	8	1	7
	0	7	1	1
	0	6	1	7
	0	3	1	8
	0	4	1	6
	0	3	1	6
	0	1	1	1
	0	4	1	4
	0	9	1	6
