30	2	1
2
	0	34	1	38
	0	60	1	60
	0	34	1	39
	0	21	1	26
	0	78	1	72
	0	76	1	59
	0	99	1	97
	0	44	1	33
	0	48	1	64
	0	92	1	83
	0	53	1	53
	0	42	1	52
	0	51	1	54
	0	43	1	49
	0	50	1	58
	0	87	1	106
	0	68	1	71
	0	100	1	89
	0	18	1	15
	0	44	1	39
	0	41	1	44
	0	98	1	102
	0	69	1	61
	0	26	1	34
	0	15	1	19
	0	66	1	52
	0	42	1	40
	0	43	1	34
	0	99	1	86
	0	37	1	40
Resources
1
R0
10
	0	2	1	6
	0	2	1	6
	0	1	1	2
	0	9	1	8
	0	5	1	2
	0	9	1	3
	0	1	1	1
	0	8	1	1
	0	9	1	7
	0	4	1	1
	0	3	1	2
	0	8	1	7
	0	4	1	8
	0	9	1	8
	0	6	1	3
	0	8	1	8
	0	1	1	4
	0	9	1	5
	0	9	1	6
	0	1	1	6
	0	3	1	3
	0	8	1	5
	0	6	1	8
	0	2	1	2
	0	3	1	5
	0	3	1	2
	0	6	1	6
	0	1	1	1
	0	6	1	4
	0	8	1	5
