25	2	1
2
	0	26	1	14
	0	23	1	12
	0	35	1	37
	0	50	1	47
	0	74	1	74
	0	103	1	109
	0	71	1	79
	0	92	1	77
	0	91	1	82
	0	65	1	78
	0	40	1	57
	0	43	1	54
	0	54	1	53
	0	65	1	67
	0	79	1	73
	0	106	1	98
	0	43	1	43
	0	18	1	5
	0	90	1	96
	0	48	1	38
	0	30	1	34
	0	35	1	30
	0	97	1	81
	0	66	1	59
	0	40	1	36
Resources
1
R0
10
	0	7	1	6
	0	6	1	5
	0	8	1	4
	0	7	1	1
	0	1	1	1
	0	3	1	6
	0	7	1	4
	0	9	1	1
	0	5	1	1
	0	5	1	5
	0	3	1	4
	0	4	1	9
	0	7	1	7
	0	8	1	6
	0	1	1	4
	0	4	1	3
	0	1	1	6
	0	5	1	5
	0	2	1	1
	0	6	1	6
	0	1	1	1
	0	8	1	8
	0	4	1	1
	0	7	1	3
	0	5	1	6
