30	2	1
2
	0	99	1	4
	0	9	1	78
	0	89	1	91
	0	94	1	6
	0	78	1	30
	0	92	1	92
	0	2	1	36
	0	63	1	40
	0	6	1	8
	0	15	1	2
	0	86	1	93
	0	16	1	60
	0	57	1	73
	0	23	1	21
	0	51	1	82
	0	43	1	47
	0	40	1	42
	0	13	1	7
	0	73	1	30
	0	11	1	51
	0	55	1	66
	0	84	1	14
	0	37	1	25
	0	13	1	42
	0	41	1	78
	0	87	1	42
	0	98	1	58
	0	18	1	61
	0	26	1	44
	0	72	1	86
Resources
1
R0
10
	0	7	1	3
	0	1	1	9
	0	9	1	6
	0	9	1	3
	0	7	1	3
	0	6	1	9
	0	1	1	5
	0	3	1	6
	0	4	1	4
	0	2	1	4
	0	7	1	9
	0	1	1	5
	0	8	1	5
	0	3	1	5
	0	4	1	6
	0	3	1	4
	0	4	1	2
	0	1	1	1
	0	7	1	6
	0	2	1	2
	0	6	1	9
	0	9	1	5
	0	1	1	1
	0	1	1	5
	0	4	1	9
	0	5	1	5
	0	9	1	7
	0	3	1	8
	0	2	1	1
	0	6	1	5
