30	4	1
4
	0	188	1	163	2	169	3	121
	0	144	1	152	2	144	3	194
	0	164	1	115	2	112	3	137
	0	111	1	164	2	123	3	160
	0	196	1	175	2	125	3	176
	0	109	1	176	2	116	3	147
	0	194	1	154	2	118	3	159
	0	124	1	184	2	185	3	113
	0	128	1	193	2	120	3	149
	0	123	1	135	2	137	3	185
	0	178	1	108	2	130	3	195
	0	106	1	179	2	179	3	198
	0	178	1	144	2	171	3	184
	0	157	1	113	2	158	3	155
	0	171	1	119	2	130	3	197
	0	193	1	143	2	119	3	173
	0	159	1	181	2	121	3	148
	0	109	1	119	2	153	3	131
	0	150	1	150	2	125	3	146
	0	141	1	198	2	145	3	126
	0	112	1	179	2	142	3	135
	0	102	1	186	2	124	3	113
	0	120	1	192	2	146	3	149
	0	139	1	190	2	117	3	168
	0	106	1	142	2	127	3	161
	0	183	1	170	2	196	3	125
	0	109	1	158	2	150	3	134
	0	196	1	188	2	125	3	135
	0	129	1	196	2	196	3	169
	0	122	1	156	2	118	3	113
Resources
1
R0
20
	0	9	1	9	2	5	3	2
	0	5	1	8	2	7	3	9
	0	9	1	5	2	5	3	2
	0	1	1	6	2	4	3	6
	0	9	1	7	2	3	3	9
	0	1	1	4	2	1	3	3
	0	9	1	2	2	4	3	4
	0	6	1	9	2	8	3	2
	0	3	1	7	2	5	3	6
	0	5	1	1	2	2	3	6
	0	9	1	1	2	4	3	9
	0	4	1	7	2	9	3	6
	0	5	1	4	2	4	3	9
	0	7	1	1	2	6	3	7
	0	5	1	1	2	3	3	9
	0	6	1	4	2	1	3	4
	0	9	1	5	2	2	3	2
	0	1	1	1	2	3	3	5
	0	4	1	3	2	1	3	7
	0	1	1	9	2	2	3	6
	0	5	1	6	2	3	3	2
	0	1	1	7	2	6	3	3
	0	2	1	9	2	6	3	7
	0	2	1	7	2	5	3	8
	0	1	1	5	2	1	3	4
	0	9	1	8	2	6	3	1
	0	1	1	5	2	5	3	4
	0	9	1	9	2	6	3	5
	0	5	1	9	2	6	3	7
	0	3	1	7	2	2	3	5
