20	6	1
6
	0	145	1	140	2	183	3	142	4	199	5	144
	0	109	1	173	2	199	3	190	4	150	5	137
	0	167	1	128	2	137	3	199	4	145	5	132
	0	130	1	130	2	144	3	182	4	171	5	163
	0	200	1	171	2	159	3	157	4	168	5	141
	0	153	1	194	2	135	3	137	4	196	5	197
	0	159	1	193	2	169	3	179	4	132	5	137
	0	167	1	112	2	171	3	128	4	100	5	122
	0	130	1	106	2	122	3	109	4	140	5	186
	0	177	1	193	2	175	3	155	4	180	5	182
	0	136	1	110	2	119	3	171	4	172	5	118
	0	180	1	162	2	110	3	194	4	196	5	104
	0	132	1	111	2	130	3	171	4	148	5	133
	0	171	1	151	2	125	3	174	4	162	5	171
	0	117	1	175	2	152	3	137	4	131	5	122
	0	174	1	110	2	117	3	168	4	144	5	199
	0	183	1	200	2	188	3	179	4	131	5	112
	0	195	1	140	2	125	3	126	4	194	5	155
	0	177	1	110	2	151	3	176	4	160	5	148
	0	101	1	154	2	152	3	115	4	100	5	187
Resources
1
R0
30
	0	8	1	7	2	9	3	6	4	9	5	7
	0	1	1	8	2	9	3	9	4	7	5	7
	0	9	1	1	2	5	3	9	4	4	5	6
	0	1	1	1	2	4	3	6	4	7	5	9
	0	9	1	7	2	9	3	3	4	5	5	5
	0	3	1	8	2	7	3	5	4	9	5	9
	0	4	1	6	2	9	3	9	4	3	5	2
	0	9	1	1	2	9	3	4	4	1	5	1
	0	1	1	1	2	2	3	2	4	7	5	8
	0	8	1	9	2	8	3	8	4	9	5	8
	0	1	1	1	2	1	3	8	4	8	5	4
	0	7	1	4	2	1	3	8	4	9	5	4
	0	3	1	1	2	6	3	7	4	8	5	3
	0	7	1	2	2	3	3	9	4	4	5	8
	0	2	1	6	2	7	3	2	4	5	5	5
	0	8	1	1	2	5	3	9	4	3	5	9
	0	6	1	9	2	9	3	9	4	1	5	1
	0	9	1	2	2	2	3	2	4	7	5	8
	0	9	1	3	2	6	3	9	4	3	5	3
	0	1	1	5	2	6	3	2	4	1	5	7
