30	4	1
4
	0	59	1	53	2	48	3	51
	0	103	1	111	2	111	3	104
	0	38	1	41	2	39	3	40
	0	88	1	70	2	70	3	88
	0	75	1	81	2	81	3	76
	0	95	1	97	2	111	3	99
	0	52	1	57	2	70	3	54
	0	35	1	39	2	49	3	35
	0	47	1	55	2	62	3	57
	0	60	1	50	2	61	3	50
	0	54	1	66	2	57	3	73
	0	21	1	4	2	7	3	3
	0	95	1	106	2	107	3	107
	0	7	1	7	2	16	3	15
	0	51	1	45	2	57	3	55
	0	98	1	87	2	89	3	95
	0	74	1	71	2	85	3	74
	0	14	1	18	2	17	3	20
	0	20	1	5	2	13	3	15
	0	26	1	34	2	23	3	36
	0	37	1	28	2	31	3	39
	0	75	1	60	2	67	3	66
	0	63	1	66	2	48	3	65
	0	86	1	88	2	99	3	94
	0	8	1	7	2	13	3	9
	0	45	1	41	2	57	3	46
	0	48	1	42	2	33	3	40
	0	32	1	33	2	43	3	29
	0	31	1	30	2	35	3	39
	0	73	1	64	2	78	3	80
Resources
1
R0
20
	0	6	1	7	2	5	3	3
	0	6	1	5	2	8	3	7
	0	3	1	2	2	7	3	5
	0	3	1	4	2	5	3	7
	0	8	1	3	2	3	3	6
	0	8	1	3	2	5	3	7
	0	6	1	8	2	7	3	9
	0	2	1	2	2	1	3	2
	0	8	1	5	2	8	3	9
	0	4	1	2	2	9	3	8
	0	1	1	4	2	8	3	6
	0	2	1	6	2	4	3	9
	0	7	1	3	2	8	3	8
	0	4	1	6	2	2	3	9
	0	6	1	3	2	5	3	1
	0	5	1	1	2	7	3	3
	0	7	1	6	2	7	3	4
	0	2	1	6	2	6	3	3
	0	9	1	3	2	7	3	6
	0	7	1	9	2	3	3	3
	0	4	1	8	2	6	3	4
	0	5	1	4	2	6	3	4
	0	5	1	5	2	4	3	1
	0	5	1	2	2	9	3	7
	0	6	1	7	2	7	3	5
	0	1	1	3	2	1	3	7
	0	4	1	9	2	1	3	4
	0	8	1	7	2	4	3	2
	0	4	1	8	2	5	3	2
	0	1	1	9	2	8	3	4
