25	2	1
2
	0	42	1	40
	0	52	1	62
	0	24	1	10
	0	101	1	90
	0	97	1	96
	0	34	1	28
	0	66	1	70
	0	19	1	20
	0	79	1	89
	0	87	1	88
	0	9	1	16
	0	23	1	18
	0	103	1	88
	0	91	1	98
	0	99	1	105
	0	27	1	24
	0	83	1	82
	0	37	1	47
	0	33	1	39
	0	79	1	80
	0	108	1	105
	0	39	1	41
	0	104	1	96
	0	11	1	29
	0	108	1	105
Resources
1
R0
10
	0	6	1	6
	0	2	1	4
	0	5	1	1
	0	9	1	5
	0	8	1	9
	0	1	1	1
	0	3	1	9
	0	1	1	4
	0	4	1	7
	0	4	1	9
	0	1	1	3
	0	1	1	3
	0	7	1	8
	0	9	1	6
	0	9	1	9
	0	3	1	1
	0	7	1	9
	0	6	1	7
	0	6	1	3
	0	9	1	9
	0	9	1	9
	0	1	1	5
	0	9	1	7
	0	3	1	6
	0	9	1	5
